Unnamed: 0	intent	text	prediction	score	drop
1599	ALG_Anrechnung_Leistungen	ich kriege wohngeld, wir das berücksichtigt beim arbeitslosengeld?	ALG_Anrechnung_Leistungen	0.942756534	ALG_Anrechnung_Leistungen
1062	ALG_Aussteuerung	Ich bekomm bald kein Krankengeld mehr was passiert denn jetzt? Obwohl also Ich bin ja arbeitslos.	ALG_Aussteuerung	0.9294189	ALG_Aussteuerung
1266	ALG_Mitteilung_Ortsabwesenheit	Kann ich in Spanien urlauben, ich bin arbeitslos.	ALG_Mitteilung_Ortsabwesenheit	0.9162518	ALG_Mitteilung_Ortsabwesenheit
636	KUG_Anspruchsvoraussetzungen	unter welchen voraussetzungen bekomme ich kurzarbeitergeld?	KUG_Anspruchsvoraussetzungen	0.964635432	KUG_Anspruchsvoraussetzungen
1824	Allgemein_Oeffnungszeiten_BA	wie lauten die öffnungszeiten des arbeitsamtes	Allgemein_Oeffnungszeiten_BA	0.919728041	Allgemein_Oeffnungszeiten_BA
49	ALG_Meldung_Wann	ich bin arbeitssuchend und moechte das melden.	nan	nan	nan
1675	Teilarbeitslosengeld_Anspruchshoehe	wie viel gehalt kriege ich, wenn ich teilarbeitslos bin?	Teilarbeitslosengeld_Anspruchshoehe	0.9504973	Teilarbeitslosengeld_Anspruchshoehe
1796	ALG_Anfrage_Unterlagen_vollstaendig	Was braucht ihr eigentlich noch für meinen Antrag?	ALG_Anfrage_Unterlagen_vollstaendig	0.9312292	ALG_Anfrage_Unterlagen_vollstaendig
535	Arbeitsvermittlung_Bildungsgutschein	fördert die arbeitsagentur weiterbildungsmaßnahmen?	Arbeitsvermittlung_Bildungsgutschein	0.949213147	Arbeitsvermittlung_Bildungsgutschein
1951	KUG_Berechnung	Seid ihr die die das Kurzarbeitergeld berechnen?	KUG_Berechnung	0.9604037	KUG_Berechnung
637	KUG_Anspruchsvoraussetzungen	welche regelungen gelten, um kurzarbeitergeld zu erhalten?	KUG_Anspruchsvoraussetzungen	0.9379257	KUG_Anspruchsvoraussetzungen
1664	ALG_Abfindung	es gab eine fette abfindung, muss ich jetzt um mein arbeitslosengeld bangen?	ALG_Abfindung	0.978855	ALG_Abfindung
1426	SGBII_Unterschied_SGBIII	wo ist unterschied alg 1 und alg 2?	SGBII_Unterschied_SGBIII	0.9654421	SGBII_Unterschied_SGBIII
871	General_RepeatFeedback	zu schnell, nochmal	General_RepeatFeedback	0.9566015	General_RepeatFeedback
1552	ALG_Auszahlung	zahlt ihr denn mein zugesagtes arbeitslosengeld irgendwann mal?	ALG_Auszahlung	0.9812054	ALG_Auszahlung
171	ALG_Anspruchsbedingungen	wann habe ich einen anspruch auf alg?	ALG_Anspruchsbedingungen	0.8895257	ALG_Anspruchsbedingungen
1447	SGBII_AufstockendeLeistungen	das arbeitslosengeld langt hinten und vorne nicht	SGBII_AufstockendeLeistungen	0.8830076	SGBII_AufstockendeLeistungen
1432	SGBII_Unterschied_SGBIII	was soll denn der unterschied zwischen jobcenter und arbeitsagentur sein	SGBII_Unterschied_SGBIII	0.9971602	SGBII_Unterschied_SGBIII
409	Veraenderungsmitteilung_eService_Bankverbindung	mein arbeitslosengeld soll auf ein anderes konto überwiesen werden.	ALG_Auszahlung	0.899479	ALG_Auszahlung
1247	Veraenderungsmitteilung_schriftlich_Rente	Soll ich nachweisen, dass ich jetzt in Rente bin?	Veraenderungsmitteilung_schriftlich_Rente	0.991232455	Veraenderungsmitteilung_schriftlich_Rente
44	ALG_Arbeitssuchend_melden	melde mich arbeitssuchend	ALG_Arbeitssuchend_melden	0.822977543	ALG_Arbeitssuchend_melden
1347	KUG_Auszahlung	Bekomme ich mein Kurzarbeitergeld früher?	KUG_Auszahlung	0.9762384	KUG_Auszahlung
1452	SGBII_AufstockendeLeistungen	ich bekomm schon arbeitslosengeld aber es reicht nicht	nan	nan	nan
1913	Allgemein_Rehaspezifische_Foerderung	Was sind denn rehaspezifische förderungen?	Allgemein_Rehaspezifische_Foerderung	0.9893797	Allgemein_Rehaspezifische_Foerderung
583	ALG_Anfrage_Bearbeitungsstand	wie weit ist mein antrag?	ALG_Anfrage_Bearbeitungsstand	0.995713651	ALG_Anfrage_Bearbeitungsstand
1358	Allgemein_Rehaspezifische_Foerderung	Kann ich eine Förderung für meine Reha bekommen?	Allgemein_Rehaspezifische_Foerderung	0.9680273	Allgemein_Rehaspezifische_Foerderung
999	SGBII_Mietkostenuebernahme	Ich schaffs nicht, meine Miete zu zahlen, ich brauch Hilfe.	SGBII_Mietkostenuebernahme	0.9822122	SGBII_Mietkostenuebernahme
1086	ALG_Auszahlung	Wann bekomme ich das Geld von euch überwiesen?	ALG_Auszahlung	0.98730725	ALG_Auszahlung
181	ALG_Anspruchsdauer	wie lange habe ich anspruch auf alg wenn ich 4 jahre gearbeitet habe?	ALG_Anspruchsdauer	0.8988745	ALG_Anspruchsdauer
1868	Arbeitsvermittlung_Probearbeit_Mitteilung	Juhu, hab ein praktikum bekommen und wollte das melden	Arbeitsvermittlung_Probearbeit_Mitteilung	0.950896	Arbeitsvermittlung_Probearbeit_Mitteilung
754	General_AgentInquiry	verbinde mich mit einem mitarbeiter.	General_AgentInquiry	0.9906267	General_AgentInquiry
849	General_YesFeedback	okay.	General_YesFeedback	0.951387644	General_YesFeedback
759	General_Cancel	brechen wir das ab	General_Cancel	0.876526952	General_Cancel
1363	Allgemein_Ausbildungssuchend_Nachweis	Ich suche eine Ausbildung, kann ich einen Nachweis dazu kriegen?	Allgemein_Ausbildungssuchend_Nachweis	0.9750831	Allgemein_Ausbildungssuchend_Nachweis
732	General_AgentInquiry	ich will einen agenten sprechen	General_AgentInquiry	0.984124	General_AgentInquiry
355	ALG_Beitraege_Private_Krankenversicherung	private krankenversicherung und arbeitslos	ALG_Beitraege_Private_Krankenversicherung	0.9522627	ALG_Beitraege_Private_Krankenversicherung
1016	ALG_Arbeitssuchend_melden	Ich bin auf Jobsuche.	ALG_Arbeitssuchend_melden	0.838284135	ALG_Arbeitssuchend_melden
1446	SGBII_AufstockendeLeistungen	ich will mehr geld von euch haben	SGBII_AufstockendeLeistungen	0.8501754	SGBII_AufstockendeLeistungen
1644	ALG_Aenderung_Anspruchsdauer_2020	wie lange unterstützung krieg ich beim arbeitslosengeld	ALG_Aenderung_Anspruchsdauer_2020	0.83101	ALG_Aenderung_Anspruchsdauer_2020
1505	Veraenderungsmitteilung_NeueStelle	hab einen neuen job und will mich abmelden	nan	nan	nan
651	KUG_Krankheit	kann ich kurzarbeitergeld bekommen, obwohl ich krank bin?	KUG_Krankheit	0.9661898	KUG_Krankheit
3	SGBII_Unterschied_SGBIII	sind agentur fuer arbeit und jobcenter nicht das gleiche?	SGBII_Unterschied_SGBIII	0.983417332	SGBII_Unterschied_SGBIII
1410	KUG_Arbeitszeitnachweis	Kontrolliert ihr meine Arbeit?	KUG_Arbeitszeitnachweis	0.9240952	KUG_Arbeitszeitnachweis
420	Veraenderungsmitteilung_eService_Bankverbindung	mitteilen, dass ich neuen namen habe	Veraenderungsmitteilung_eService_Bankverbindung	0.977582932	Veraenderungsmitteilung_eService_Bankverbindung
655	KUG_Krankheit	kurzarbeit während einer krankschreibung	KUG_Krankheit	0.910855234	KUG_Krankheit
868	General_RepeatFeedback	was hast du gesagt	General_RepeatFeedback	0.88942194	General_RepeatFeedback
1556	ALG_Widerspruch_Leistungsbescheid	wollt ihr mich veräppeln mit dem leistungsbescheid	ALG_Widerspruch_Leistungsbescheid	0.9795137	ALG_Widerspruch_Leistungsbescheid
321	Teilarbeitslosengeld_Anspruchsdauer	wie lange kann ich teilarbeitslosengeld bekommen?	Teilarbeitslosengeld_Anspruchsdauer	0.950784266	Teilarbeitslosengeld_Anspruchsdauer
172	ALG_Anspruchsbedingungen	welche umstände müssen gegeben sein, dass ich arbeitslosengeld bekomme?	ALG_Anspruchsbedingungen	0.9014577	ALG_Anspruchsbedingungen
1917	Allgemein_Ausbildungssuchend_Nachweis	Könnt ihr mir bestätigen, dass ich auf Ausbildungssuche bin?	Allgemein_Ausbildungssuchend_Nachweis	0.965808034	Allgemein_Ausbildungssuchend_Nachweis
1650	ALG_Sperrzeit	wie kommt es dazu, gesperrt zu werden?	ALG_Sperrzeit	0.928817	ALG_Sperrzeit
737	General_AgentInquiry	ich wuerde gerne mit einem kollegen sprechen.	General_AgentInquiry	0.9616609	General_AgentInquiry
16	SGBII_Mietkostenuebernahme	kann ich einen antrag auf mietkostenübernahme stellen?	nan	nan	nan
1684	Teilarbeitslosengeld_Anspruchsdauer	brauche länger teilweises arbeitslosengeld	Teilarbeitslosengeld_Anspruchsdauer	0.777342856	None
1026	ALG_Meldung_Wann	Welche Fristen gibts fürs Arbeitslosengeld?	ALG_Meldung_Wann	0.8133981	None
230	ALG_Anspruchshoehe	wie wird das arbeitslosengeld 1 berechnet?	ALG_Anspruchshoehe	0.88036	ALG_Anspruchshoehe
267	ALG_Sperrzeit	bekomme ich eine sperre?	ALG_Sperrzeit	0.9948677	ALG_Sperrzeit
1474	ALG_Meldung_Wann	ab wann muss ich mich denn arbeitslos melden?	ALG_Arbeitslos_melden	0.9581406	ALG_Arbeitslos_melden
1871	Arbeitsvermittlung_Probearbeit_Mitteilung	wurde zur probearbeit eingeladen, muss ich das melden?	Arbeitsvermittlung_Probearbeit_Mitteilung	0.939023554	Arbeitsvermittlung_Probearbeit_Mitteilung
163	ALG_Widerspruch_Leistungsbescheid	wiederspreche meinem leistungsbescheid	ALG_Widerspruch_Leistungsbescheid	0.991572559	ALG_Widerspruch_Leistungsbescheid
1659	ALG_Sperrzeit_Krankenversicherung	ich frage mich, was mit meiner sozialversicherung passiert, wenn ich gesperrt wurde	ALG_Sperrzeit_Krankenversicherung	0.993929267	ALG_Sperrzeit_Krankenversicherung
1075	Webseite_Verifizierung	Wozu dieses Verifizieren?	Webseite_Verifizierung	0.96659565	Webseite_Verifizierung
331	Teilarbeitslosengeld_Erklaerung	können sie mir mehr zum teilarbeitslosengeld sagen?	Teilarbeitslosengeld_Erklaerung	0.939288855	Teilarbeitslosengeld_Erklaerung
1609	ALG_Anspruchshoehe	frage mich, wie viel arbeitslosengeld von euch bekomme	ALG_Anspruchshoehe	0.918444037	ALG_Anspruchshoehe
797	General_NoFeedback	ne das waere alles vielen dank schoenen tag noch.	General_NoFeedback	0.931980252	General_NoFeedback
1855	Arbeitsvermittlung_Bildungsgutschein	möchte mich fortbildung und brauche unterstützung	Arbeitsvermittlung_Bildungsgutschein	0.891747355	Arbeitsvermittlung_Bildungsgutschein
400	Veraenderungsmitteilung_eService_Bankverbindung	ich habe geheiratet und den namen meines partners angenommen.	Veraenderungsmitteilung_eService_Bankverbindung	0.967968762	Veraenderungsmitteilung_eService_Bankverbindung
1880	Arbeitsvermittlung_Betreuer_erreichen	besteht die möglichkeit, dass mich ein berater einfach mal anruft?	Arbeitsvermittlung_Betreuer_erreichen	0.9466255	Arbeitsvermittlung_Betreuer_erreichen
728	General_AgentInquiry	ich moechte nicht laenger mit einem bot sprechen.	General_AgentInquiry	0.9915693	General_AgentInquiry
190	ALG_Kuendigung	erkläre mir, welche leistungen ich von der bundesagentur für arbeit nach einer kündigung beziehen kann	ALG_Kuendigung	0.955857933	ALG_Kuendigung
19	SGBII_Mietkostenuebernahme	mein vermieter droht mit der kündigung, weil ich meine miete nicht zahlen kann	SGBII_Mietkostenuebernahme	0.9932014	SGBII_Mietkostenuebernahme
982	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	wie begründet sich ein anspruch auf teilarbeitslosengeld?	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	0.942353368	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen
1160	ALG_Aenderung_Anspruchsdauer_2020	Krieg ich jetzt länger Arbeitslosengeld?	ALG_Aenderung_Anspruchsdauer_2020	0.943546236	ALG_Aenderung_Anspruchsdauer_2020
604	Allgemein_Rehaspezifische_Foerderung	kannst du mir sagen, was rehaspezifische förderungen sind?	Allgemein_Rehaspezifische_Foerderung	0.988756	Allgemein_Rehaspezifische_Foerderung
1631	ALG_Nebeneinkommen	rechnet sich das nebeneinkommen auf das arbeitslosengeld an?	ALG_Nebeneinkommen	0.934233665	ALG_Nebeneinkommen
1968	KUG_Weiterfuehrende_Informationen	Was steht mir denn zu wenn ich in Kurzarbeit muss	KUG_Weiterfuehrende_Informationen	0.906208336	KUG_Weiterfuehrende_Informationen
1692	Teilarbeitslosengeld_Anspruchsdauer	wie lange unterstützung krieg ich beim teilarbeitslosengeld	Teilarbeitslosengeld_Anspruchsdauer	0.9696145	Teilarbeitslosengeld_Anspruchsdauer
1288	Allgemein_Arbeitsbescheinigung_Erklaerung	Was ist eine Arbeitsbestätigung?	Allgemein_Arbeitsbescheinigung_Erklaerung	0.9818467	Allgemein_Arbeitsbescheinigung_Erklaerung
1693	Teilarbeitslosengeld_Anspruchsdauer	für wie lange krieg ich teilarbeitslosengeld noch?	Teilarbeitslosengeld_Anspruchsdauer	0.9843873	Teilarbeitslosengeld_Anspruchsdauer
939	SmallTalk_Any	wie gehts dir?	SmallTalk_Any	0.9398537	SmallTalk_Any
1516	ALG_Aussteuerung	ich wurde ausgesteuert und weiß nicht, was das heißt, bitte hilfe	ALG_Aussteuerung	0.966857	ALG_Aussteuerung
940	SmallTalk_Any	geht es dir gut?	SmallTalk_Any	0.9263354	SmallTalk_Any
302	ALG_Abfindung	wirkt sich eine abfindung auf alg aus?	ALG_Abfindung	0.9653537	ALG_Abfindung
1396	KUG_Weiterfuehrende_Informationen	Gibt’s auch Vordrucke zum Kurzarbeitergeld?	KUG_Weiterfuehrende_Informationen	0.9743519	KUG_Weiterfuehrende_Informationen
1215	ALG_Beitraege_Private_Krankenversicherung	Ich will meine private Krankenversicherung nicht verlieren, bin aber arbeitslos.	ALG_Beitraege_Private_Krankenversicherung	0.9780368	ALG_Beitraege_Private_Krankenversicherung
1004	SGBII_AufstockendeLeistungen	ja, ich bekomme Arbeitslosengeld, aber das reicht mir nicht.	SGBII_AufstockendeLeistungen	0.961001039	SGBII_AufstockendeLeistungen
438	Veraenderungsmitteilung_schriftlich_Krankenkasse	meine krankenkasse hat sich verändert	Veraenderungsmitteilung_schriftlich_Krankenkasse	0.9529524	Veraenderungsmitteilung_schriftlich_Krankenkasse
958	Dialog_Gutschein_unbestimmt	mehr details zu gutscheinen	Dialog_Gutschein_unbestimmt	0.884420633	Dialog_Gutschein_unbestimmt
1504	Veraenderungsmitteilung_NeueStelle	hab wieder eine arbeitsstelle gefunden	Veraenderungsmitteilung_NeueStelle	0.9888932	Veraenderungsmitteilung_NeueStelle
1299	Arbeitsvermittlung_Vermittlungsgutschein	Ihr gebt Gutscheine zur Arbeitsvermittlung?	Arbeitsvermittlung_Vermittlungsgutschein	0.923641264	Arbeitsvermittlung_Vermittlungsgutschein
914	General_OutOfScope	Ich möchte Kindergeld beantragen, was muss ich tun?	General_OutOfScope	0.9379941	General_OutOfScope
1738	ALG_Krankenversicherung	Ich frage mich, ob ich noch versichert bin bei der krankenkasse, wenn arbeitslos	ALG_Krankenversicherung	0.9578561	ALG_Krankenversicherung
1465	ALG_Meldung_Wann	ich bin bald arbeitslos, was dann?	ALG_Meldung_Wann	0.8776871	ALG_Meldung_Wann
322	Teilarbeitslosengeld_Anspruchsdauer	wie lange kann man teilarbeitslosengeld erhalten?	Teilarbeitslosengeld_Anspruchsdauer	0.9440279	Teilarbeitslosengeld_Anspruchsdauer
110	ALG_Aussteuerung	was ist nahtlosigkeit?	ALG_Aussteuerung	0.9692368	ALG_Aussteuerung
1711	Teilarbeitslosengeld_Beantragung	ich möchte hiermit teilarbeitslosengeld beantragen	Teilarbeitslosengeld_Beantragung	0.992625833	Teilarbeitslosengeld_Beantragung
1989	KUG_Sozialversicherung	Wer zahlt in meine Sozialversicherung ein wenn ich in Kurzarbeit bin	nan	nan	nan
1170	ALG_Sperrzeit	Sperrzeit, weil ich gekündigt habe?	ALG_Sperrzeit	0.992052138	ALG_Sperrzeit
1377	KUG_Krankheit	Krieg ich mein Gehalt, obwohl ich in Kurzarbeit krank bin?	KUG_Krankheit	0.970230043	KUG_Krankheit
1882	Arbeitsvermittlung_Betreuer_erreichen	ich will einfach nur, dass mich jemand echzes von euch mal anruft	Arbeitsvermittlung_Betreuer_erreichen	0.9362693	Arbeitsvermittlung_Betreuer_erreichen
977	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	sag mir, ob ich für teilarbeitslosengeld berechtigt bin	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen	0.9429668	Dialog_Teilarbeitslosengeld_Anspruchsbedingungen
347	Teilarbeitslosengeld_Beantragung	wie stelle ich einen antrag auf teilarbeitslosengeld?	Teilarbeitslosengeld_Beantragung	0.960701764	Teilarbeitslosengeld_Beantragung
801	General_NoFeedback	nein alles gut danke.	General_NoFeedback	0.995578766	General_NoFeedback
698	KUG_Arbeitszeitnachweis	wie müssen arbeitszeitnachweise für kug erfolgen?	KUG_Arbeitszeitnachweis	0.937862754	KUG_Arbeitszeitnachweis
307	Teilarbeitslosengeld_Anspruchshoehe	wie hoch ist mein teilarbeitslosengeld?	Teilarbeitslosengeld_Anspruchshoehe	0.933055341	Teilarbeitslosengeld_Anspruchshoehe
543	Arbeitsvermittlung_Bildungsgutschein	übernehmen sie kosten für umschulungen?	Arbeitsvermittlung_Bildungsgutschein	0.94689554	Arbeitsvermittlung_Bildungsgutschein
678	KUG_Weiterfuehrende_Informationen	mehr zu kug	KUG_Weiterfuehrende_Informationen	0.9365055	KUG_Weiterfuehrende_Informationen
1104	ALG_Anspruchsbedingungen	Wann hab ich Anspruch auf Arbeitslosengeld?	ALG_Anspruchsbedingungen	0.984670639	ALG_Anspruchsbedingungen
626	KUG_Anspruchsvoraussetzungen	wie bekomme ich kurzarbeitergeld?	KUG_Berechnung	0.949003756	KUG_Berechnung
549	Arbeitsvermittlung_Bildungsgutschein	mhm nen bildungs gutschein	Arbeitsvermittlung_Bildungsgutschein	0.890923	Arbeitsvermittlung_Bildungsgutschein
1911	Allgemein_Rehaspezifische_Foerderung	Wird die Reha von der Arbeitsagentur gefördert?	Allgemein_Rehaspezifische_Foerderung	0.9356525	Allgemein_Rehaspezifische_Foerderung
447	Veraenderungsmitteilung_Umzug	ich ziehe übermorgen um	Veraenderungsmitteilung_Umzug	0.9717762	Veraenderungsmitteilung_Umzug
902	None	draußen ist gerade die müllabfuhr	None	0.946188033	None
1584	ALG_Anspruchsdauer	wie lange überweist ihr mir das arbeitslosengeld	nan	nan	nan
1204	Teilarbeitslosengeld_Beantragung	Wo bekomme ich Teilarbeitslosengeld her?	Teilarbeitslosengeld_Beantragung	0.8992403	Teilarbeitslosengeld_Beantragung
1598	ALG_Anrechnung_Leistungen	was wird angerechnet auf arbeitslosengeld bitte	ALG_Anrechnung_Leistungen	0.9550948	ALG_Anrechnung_Leistungen
601	Allgemein_Rehaspezifische_Foerderung	ich habe gehoert es gibt besondere förderungen fuer reha. was ist das?	Allgemein_Rehaspezifische_Foerderung	0.9864788	Allgemein_Rehaspezifische_Foerderung
1758	Veraenderungsmitteilung_schriftlich_Rente	Ich möchte Bescheid geben, dass ich Rentnerin bin	Veraenderungsmitteilung_schriftlich_Rente	0.880063236	Veraenderungsmitteilung_schriftlich_Rente
1530	Webseite_Verifizierung	kann ich mich bei dir verifizieren nach meiner registrierung?	Webseite_Verifizierung	0.9938009	Webseite_Verifizierung
245	ALG_Nebeneinkommen	kann ich einen minijob neben der arbeitslosigkeit ausueben?	ALG_Nebeneinkommen	0.97042495	ALG_Nebeneinkommen
1842	Arbeitsvermittlung_Vermittlungsvorschlag	der vermittlungsvorschlag, den ihr mir geschickt habt, passt mir nicht.	Arbeitsvermittlung_Vermittlungsvorschlag	0.9961793	Arbeitsvermittlung_Vermittlungsvorschlag
1595	ALG_Kuendigung	ich wurde gekündigt und brauche nun arbeitslosengeld. wie?	ALG_Kuendigung	0.987741649	ALG_Kuendigung
1223	ALG_Krankenversicherung	Warum bin ich plötzlich nicht mehr krankenversichert?	ALG_Krankenversicherung	0.9480373	ALG_Krankenversicherung
1733	ALG_Beitraege_Sozialversicherungen	Wie viel sozialversicherung zahlt der chef für uns?	ALG_Beitraege_Sozialversicherungen	0.8946221	ALG_Beitraege_Sozialversicherungen
461	ALG_Mitteilung_Ortsabwesenheit	ich moechte in die ortsabwesenheit.	ALG_Mitteilung_Ortsabwesenheit	0.9405612	ALG_Mitteilung_Ortsabwesenheit
701	KUG_Arbeitszeitnachweis	muss ich arbeitszeiten erfassen?	KUG_Arbeitszeitnachweis	0.9694864	KUG_Arbeitszeitnachweis
126	ALG_TempArbeit	ich bin arbeitslos, habe nun arbeit fuer ein paar wochen. was ist mit meinem arbeitslosengeld?	ALG_TempArbeit	0.9804557	ALG_TempArbeit
396	Veraenderungsmitteilung_eService_Bankverbindung	ich habe den nachnamen meines mannes angenommen.	Veraenderungsmitteilung_eService_Bankverbindung	0.9491465	Veraenderungsmitteilung_eService_Bankverbindung
1487	ALG_Arbeitslos_melden		General_NoFeedback	0.8112138	None
646	KUG_Krankheit	krank in der kurzarbeit	KUG_Krankheit	0.9722102	KUG_Krankheit
38	ALG_Arbeitssuchend_melden	ich bin arbeitssuchend.	nan	nan	nan
629	KUG_Anspruchsvoraussetzungen	wann kurzarbeitergeld?	KUG_Anspruchsvoraussetzungen	0.981312335	KUG_Anspruchsvoraussetzungen
486	Allgemein_Arbeitsbescheinigung_Erklaerung	keine arbeitsbescheinigung, gehaltsabrechnung auch ausreichend?	Allgemein_Arbeitsbescheinigung_Erklaerung	0.9800579	Allgemein_Arbeitsbescheinigung_Erklaerung
1340	ALG_Anfrage_Bearbeitungsstand	Habt ihr meinen Antrag schon bearbeitet?	ALG_Anfrage_Bearbeitungsstand	0.977237642	ALG_Anfrage_Bearbeitungsstand
1234	Veraenderungsmitteilung_eService_Bankverbindung	Ich möchte eine Änderung mitteilen.	Veraenderungsmitteilung_eService_Bankverbindung	0.987235	Veraenderungsmitteilung_eService_Bankverbindung
877	None	das ist echt frustrierend hier	None	0.9385488	None
1243	Veraenderungsmitteilung_schriftlich_Rente	Ich bin bald in Rente.	Veraenderungsmitteilung_schriftlich_Rente	0.9975563	Veraenderungsmitteilung_schriftlich_Rente
1732	ALG_Beitraege_Sozialversicherungen	wonach richtet sich die höhe der pflegeversicherung?	ALG_Beitraege_Sozialversicherungen	0.904664636	ALG_Beitraege_Sozialversicherungen
1904	KUG_Auszahlung	Wann ist denn endlich das Kurzarbeitergeld auf meinem Konto	KUG_Auszahlung	0.933104	KUG_Auszahlung
622	Allgemein_Ausbildungssuchend_Nachweis	nachweis benötigt, dass mein sohn eine ausbildung sucht	Allgemein_Ausbildungssuchend_Nachweis	0.9533031	Allgemein_Ausbildungssuchend_Nachweis
348	ALG_Beitraege_Private_Krankenversicherung	bin privat krankenversichert und arbeitlos. wer zahlt?	ALG_Beitraege_Private_Krankenversicherung	0.9602853	ALG_Beitraege_Private_Krankenversicherung
703	KUG_Sozialversicherung	ist etwas zu beachten bei dem bezug von kurzarbeitergeld und sozialversicherungsbeiträgen?	KUG_Sozialversicherung	0.962866843	KUG_Sozialversicherung
1777	Veraenderungsmitteilung_Umzug	zieh bald in eine andere stadt um	nan	nan	nan
159	ALG_Widerspruch_Leistungsbescheid	ich widerspreche meinem leistungsbescheid.	ALG_Widerspruch_Leistungsbescheid	0.99193126	ALG_Widerspruch_Leistungsbescheid
947	Dialog_Gutschein_unbestimmt	gutschein beantragen	Dialog_Gutschein_unbestimmt	0.980681837	Dialog_Gutschein_unbestimmt
253	ALG_Nebeneinkommen	wie viel darf ich mir zum arbeitslosengeld dazu verdienen?	ALG_Nebeneinkommen	0.898247957	ALG_Nebeneinkommen
1746	Veraenderungsmitteilung_eService_Bankverbindung	Habe jetzt neue Bankdaten und möchte die ändern lassen	Veraenderungsmitteilung_eService_Bankverbindung	0.973589	Veraenderungsmitteilung_eService_Bankverbindung
1705	Teilarbeitslosengeld_Beantragung	ich würde gerne teilarbeitslosengeld beantragen	Teilarbeitslosengeld_Beantragung	0.974465966	Teilarbeitslosengeld_Beantragung
1961	KUG_Weiterfuehrende_Informationen	Ich bräuchte ein paar Infos zum Kurzarbeitergeld	KUG_Weiterfuehrende_Informationen	0.9879369	KUG_Weiterfuehrende_Informationen
1408	KUG_Arbeitszeitnachweis	Warum muss ich meine Stunden denn aufschreiben?	KUG_Arbeitszeitnachweis	0.992196441	KUG_Arbeitszeitnachweis
770	General_Cancel	lass uns aufhören	General_Cancel	0.953362465	General_Cancel
1038	ALG_Arbeitslos_melden	Mein Chef hat mich gefeuert, das wollt ich hier melden.	ALG_Arbeitslos_melden	0.9189197	ALG_Arbeitslos_melden
459	ALG_Mitteilung_Ortsabwesenheit	ich möchte mitteilen, dass ich wegfahre	Veraenderungsmitteilung_eService_Bankverbindung	0.891790748	Veraenderungsmitteilung_eService_Bankverbindung
1620	ALG_Nettoentgelt_Erklaerung	ist nettogehalt was anderes als brutto? was bekomme ich?	ALG_Nettoentgelt_Erklaerung	0.973137259	ALG_Nettoentgelt_Erklaerung
443	Veraenderungsmitteilung_Umzug	ich werde am 3. januar umziehen.	Veraenderungsmitteilung_Umzug	0.9383772	Veraenderungsmitteilung_Umzug
337	Teilarbeitslosengeld_Beantragung	beantrage teilarbeitslosengeld	nan	nan	nan
864	General_RepeatFeedback	sag das nochmal	General_RepeatFeedback	0.980885565	General_RepeatFeedback
1893	ALG_Anfrage_Bearbeitungsstand	hab ALG beantragt und wollte mich über den status erkundigen	ALG_Anfrage_Bearbeitungsstand	0.888046861	ALG_Anfrage_Bearbeitungsstand
142	ALG_Auszahlung	wann erfolgt die überweisung des arbeitslosengeldes?	ALG_Auszahlung	0.963013351	ALG_Auszahlung
1471	ALG_Meldung_Wann	hab bald keinen job mehr, was muss ich dann machen?	ALG_Meldung_Wann	0.985522032	ALG_Meldung_Wann
1386	KUG_Berechnung	Berechnet mein Chef mein Kurzarbeitergeld?	KUG_Berechnung	0.987549	KUG_Berechnung
1255	Veraenderungsmitteilung_Umzug	Ich ziehe bald um und wollte euch Bescheid geben!	Veraenderungsmitteilung_Umzug	0.979582	Veraenderungsmitteilung_Umzug
880	None	einmal mit profis arbeiten	None	0.9179448	None
